start_time_s,end_time_s,raw_mean,raw_rms,raw_peak_to_peak,raw_target_amp,filtered_mean,filtered_rms,filtered_peak_to_peak,filtered_target_amp
18.5,18.7,0.04068421563159376,0.5014281657441653,3.0,0.37447212385519796,-0.000635703555914855,0.2627833454514666,0.9012872832771518,0.36866209338518774
18.6,18.8,0.04068421563159376,0.5304999579656515,3.0,0.4037419755344944,-0.00014968588467345612,0.28379655496049977,0.924595141303141,0.3978868746370654
18.7,18.9,0.05068421563159376,0.5172464496873709,3.0,0.3944706330116632,0.00042857988937124115,0.2835070665782283,0.924595141303141,0.39733823621271214
18.8,19.0,0.06568421563159375,0.5260365160168424,3.0,0.38059037252290495,0.00031600890995117203,0.2775817403077075,0.9646343100640632,0.3876546417889655
18.9,19.1,0.08068421563159375,0.5346820949424859,3.0,0.3835631175077308,0.00022574386216382082,0.2771130628010211,0.9646343100640632,0.3878545971127405
19.0,19.2,0.08068421563159375,0.5058507118232468,3.0,0.3657792055202151,0.00022078593193432304,0.25795536159923277,0.816472837654189,0.3631149286264548
19.1,19.3,0.06568421563159375,0.4865330576467931,3.0,0.3510420133951203,-0.00045973471420183596,0.2454957101738317,0.7581448199900628,0.34557210190940213
19.2,19.4,0.09068421563159376,0.5310354291049867,2.0,0.38062352079006456,-0.00027205810573805556,0.27377192040451054,0.9733904959556983,0.3832449577886014
19.3,19.5,0.09568421563159375,0.5612980216614283,3.0,0.3984299192249803,0.000638508357400227,0.2854359757179623,0.9733904959556983,0.40002036348726056
19.4,19.6,0.07068421563159376,0.5289340774987499,3.0,0.37578596608075876,0.000539848739903831,0.26728903594760445,0.8541229664110808,0.37505826771633954
19.5,19.7,0.06568421563159375,0.5164440106953877,3.0,0.37452813364702514,-0.0004703314613876852,0.26547558051180253,0.8303820656909332,0.3739945810588933
19.6,19.8,0.06568421563159375,0.5066699282404056,3.0,0.3644285992241819,-0.00015390812759258132,0.262124420977671,0.8840499970119504,0.3659720901269871
