time_s,raw_adc,centered_adc,filtered_100hz_adc
40.434,15.0,-0.19431578436840624,-0.2718424493258724
40.435,15.0,-0.19431578436840624,-0.16060562751191174
40.436,15.0,-0.19431578436840624,0.007148995162302168
40.437,15.0,-0.19431578436840624,0.1680704441052648
40.438,16.0,0.8056842156315938,0.2629536229662107
40.439,15.0,-0.19431578436840624,0.258433218346565
40.44,15.0,-0.19431578436840624,0.15859647512728434
40.441,15.0,-0.19431578436840624,0.0025366764374446273
40.442,15.0,-0.19431578436840624,-0.15087600077517635
40.443,15.0,-0.19431578436840624,-0.24509813270319206
40.444,15.0,-0.19431578436840624,-0.24663543046282113
40.445,15.0,-0.19431578436840624,-0.1568448931748593
40.446,16.0,0.8056842156315938,-0.010710915270572559
40.447,15.0,-0.19431578436840624,0.1366751585723168
40.448,16.0,0.8056842156315938,0.23074515745185029
40.449,16.0,0.8056842156315938,0.23752503736306754
40.45,15.0,-0.19431578436840624,0.15582225017938392
40.451,16.0,0.8056842156315938,0.017196205174288916
40.452,15.0,-0.19431578436840624,-0.1261077423439475
40.453,15.0,-0.19431578436840624,-0.22069443913998615
40.454,15.0,-0.19431578436840624,-0.2317821665937323
40.455,15.0,-0.19431578436840624,-0.15593209545082998
40.456,15.0,-0.19431578436840624,-0.022109617150509363
40.457,15.0,-0.19431578436840624,0.11925322220014192
40.458,15.0,-0.19431578436840624,0.21511417422977083
40.459,15.0,-0.19431578436840624,0.22960576518022974
40.46,15.0,-0.19431578436840624,0.15741407822035527
40.461,15.0,-0.19431578436840624,0.025773139698445482
40.462,15.0,-0.19431578436840624,-0.1156978636676117
40.463,15.0,-0.19431578436840624,-0.21357072648810843
40.464,15.0,-0.19431578436840624,-0.23069447165826376
40.465,15.0,-0.19431578436840624,-0.16027277279568136
40.466,15.0,-0.19431578436840624,-0.028600461748702878
40.467,15.0,-0.19431578436840624,0.11466476986680656
40.468,15.0,-0.19431578436840624,0.2151388957211569
40.469,17.0,1.8056842156315938,0.23429925912701693
40.47,15.0,-0.19431578436840624,0.164247280347122
40.471,15.0,-0.19431578436840624,0.03098258575990874
40.472,15.0,-0.19431578436840624,-0.11518398291352007
40.473,15.0,-0.19431578436840624,-0.2185761810208689
40.474,15.0,-0.19431578436840624,-0.23934297152423462
40.475,15.0,-0.19431578436840624,-0.1688306809584488
40.476,16.0,0.8056842156315938,-0.03319339046128755
40.477,15.0,-0.19431578436840624,0.11627532694222141
40.478,15.0,-0.19431578436840624,0.22253574810531046
40.479,16.0,0.8056842156315938,0.24459158861779626
40.48,15.0,-0.19431578436840624,0.1733395990929649
40.481,15.0,-0.19431578436840624,0.035331412050411286
40.482,15.0,-0.19431578436840624,-0.11711632122870917
40.483,15.0,-0.19431578436840624,-0.22578753802424129
40.484,15.0,-0.19431578436840624,-0.2488535208109986
40.485,15.0,-0.19431578436840624,-0.17702484048026465
40.486,15.0,-0.19431578436840624,-0.0373066326770679
40.487,15.0,-0.19431578436840624,0.1171711554473041
40.488,16.0,0.8056842156315938,0.22741591444677284
40.489,16.0,0.8056842156315938,0.251177885724245
40.49,15.0,-0.19431578436840624,0.17920591630570018
40.491,15.0,-0.19431578436840624,0.03887233847994613
40.492,15.0,-0.19431578436840624,-0.11626370424405125
40.493,15.0,-0.19431578436840624,-0.22696562834611034
40.494,15.0,-0.19431578436840624,-0.2510215580632268
40.495,15.0,-0.19431578436840624,-0.17940679690615752
40.496,15.0,-0.19431578436840624,-0.03969369260988507
40.497,15.0,-0.19431578436840624,0.1145867091151534
40.498,15.0,-0.19431578436840624,0.22451524672656703
40.499,16.0,0.8056842156315938,0.2483582014881776
40.5,15.0,-0.19431578436840624,0.17746851501638758
40.501,15.0,-0.19431578436840624,0.03943802215662069
40.502,15.0,-0.19431578436840624,-0.11264914264744165
40.503,15.0,-0.19431578436840624,-0.2206675373067435
40.504,15.0,-0.19431578436840624,-0.24371016846710816
40.505,15.0,-0.19431578436840624,-0.1736167275554845
40.506,15.0,-0.19431578436840624,-0.03786805990479471
40.507,15.0,-0.19431578436840624,0.11117291138611678
40.508,15.0,-0.19431578436840624,0.21645817783256638
40.509,16.0,0.8056842156315938,0.23809508724352335
40.51,15.0,-0.19431578436840624,0.16846878519279257
40.511,16.0,0.8056842156315938,0.034919105517197575
40.512,15.0,-0.19431578436840624,-0.1109571349840545
40.513,15.0,-0.19431578436840624,-0.2131958866341328
40.514,15.0,-0.19431578436840624,-0.2328915863697121
40.515,15.0,-0.19431578436840624,-0.1629742988020593
40.516,15.0,-0.19431578436840624,-0.03074425482140643
40.517,15.0,-0.19431578436840624,0.11273230309913618
40.518,15.0,-0.19431578436840624,0.21225697611784086
40.519,16.0,0.8056842156315938,0.22964105358723388
40.52,15.0,-0.19431578436840624,0.15829413547742602
40.521,15.0,-0.19431578436840624,0.025717871650762426
40.522,15.0,-0.19431578436840624,-0.11702718449006187
40.523,15.0,-0.19431578436840624,-0.21486398863964876
40.524,15.0,-0.19431578436840624,-0.22981266697175914
40.525,15.0,-0.19431578436840624,-0.15563342747910736
40.526,16.0,0.8056842156315938,-0.020395245807172932
40.527,15.0,-0.19431578436840624,0.12406850770653646
40.528,16.0,0.8056842156315938,0.22188051942521306
40.529,16.0,0.8056842156315938,0.23456551799443062
40.53,15.0,-0.19431578436840624,0.15605273669526815
40.531,15.0,-0.19431578436840624,0.01543451153861579
40.532,15.0,-0.19431578436840624,-0.1337277183380341
40.533,15.0,-0.19431578436840624,-0.2336522020204686
40.534,15.0,-0.19431578436840624,-0.24454334865498933
40.535,15.0,-0.19431578436840624,-0.1602864872917826
40.536,15.0,-0.19431578436840624,-0.011493968504317711
40.537,15.0,-0.19431578436840624,0.14552151410889266
40.538,15.0,-0.19431578436840624,0.24991742569897107
40.539,16.0,0.8056842156315938,0.25973385177240177
40.54,15.0,-0.19431578436840624,0.16859821931795033
40.541,15.0,-0.19431578436840624,0.009122725422767456
40.542,15.0,-0.19431578436840624,-0.15866457747635
40.543,15.0,-0.19431578436840624,-0.26980158690646766
40.544,15.0,-0.19431578436840624,-0.27941603960662137
40.545,15.0,-0.19431578436840624,-0.18069790729253687
40.546,16.0,0.8056842156315938,-0.00866425191909673
40.547,15.0,-0.19431578436840624,0.17216522805472848
40.548,15.0,-0.19431578436840624,0.29189694857522425
40.549,17.0,1.8056842156315938,0.3022070287187998
40.55,15.0,-0.19431578436840624,0.1957380798309781
40.551,15.0,-0.19431578436840624,0.01019068774006596
40.552,15.0,-0.19431578436840624,-0.1849487268554038
40.553,15.0,-0.19431578436840624,-0.31441817162334523
40.554,15.0,-0.19431578436840624,-0.3262054605916741
40.555,15.0,-0.19431578436840624,-0.2123940071012099
40.556,15.0,-0.19431578436840624,-0.013480906949001878
40.557,15.0,-0.19431578436840624,0.19598950185906983
