time_s,raw_adc,centered_adc,filtered_100hz_adc
22.337,15.0,-0.003284329058493185,1.1478733483355588e-06
22.338,15.0,-0.003284329058493185,1.1709387686507408e-06
22.339,15.0,-0.003284329058493185,8.297389700284905e-07
22.34,15.0,-0.003284329058493185,3.0477614953797436e-07
22.341,15.0,-0.003284329058493185,-1.9736020330914218e-07
22.342,15.0,-0.003284329058493185,-5.304533485646652e-07
22.343,15.0,-0.003284329058493185,-6.512625883834678e-07
22.344,15.0,-0.003284329058493185,-6.062245578434567e-07
22.345,15.0,-0.003284329058493185,-4.789960624250031e-07
22.346,15.0,-0.003284329058493185,-3.3298556532307237e-07
22.347,15.0,-0.003284329058493185,-1.8124233209471143e-07
22.348,15.0,-0.003284329058493185,2.548027178756138e-09
22.349,15.0,-0.003284329058493185,2.4290067533936475e-07
22.35,15.0,-0.003284329058493185,5.195289952269468e-07
22.351,15.0,-0.003284329058493185,7.518733126364314e-07
22.352,15.0,-0.003284329058493185,8.249903928647954e-07
22.353,15.0,-0.003284329058493185,6.469634849313756e-07
22.354,15.0,-0.003284329058493185,2.0883024777949413e-07
22.355,15.0,-0.003284329058493185,-3.863506438658325e-07
22.356,15.0,-0.003284329058493185,-9.455678793382233e-07
22.357,15.0,-0.003284329058493185,-1.254958614455451e-06
22.358,15.0,-0.003284329058493185,-1.168156867759205e-06
22.359,15.0,-0.003284329058493185,-6.748502764723222e-07
22.36,15.0,-0.003284329058493185,8.2588165757683e-08
22.361,15.0,-0.003284329058493185,8.544815880494053e-07
22.362,15.0,-0.003284329058493185,1.374347339475322e-06
22.363,15.0,-0.003284329058493185,1.4580746537205135e-06
22.364,15.0,-0.003284329058493185,1.0719196818485201e-06
22.365,15.0,-0.003284329058493185,3.4318185072765797e-07
22.366,15.0,-0.003284329058493185,-4.884426285652398e-07
22.367,15.0,-0.003284329058493185,-1.1573057736822287e-06
22.368,15.0,-0.003284329058493185,-1.461570784702214e-06
22.369,15.0,-0.003284329058493185,-1.3239067241171338e-06
22.37,15.0,-0.003284329058493185,-8.053274004043027e-07
22.371,15.0,-0.003284329058493185,-7.38071553469842e-08
22.372,15.0,-0.003284329058493185,6.551634187383979e-07
22.373,15.0,-0.003284329058493185,1.1828898951785376e-06
22.374,15.0,-0.003284329058493185,1.3773212632233582e-06
22.375,15.0,-0.003284329058493185,1.1987207297893892e-06
22.376,15.0,-0.003284329058493185,7.010665248946441e-07
22.377,15.0,-0.003284329058493185,1.4566613021413785e-08
22.378,15.0,-0.003284329058493185,-6.846138690295026e-07
22.379,15.0,-0.003284329058493185,-1.2128692748165457e-06
22.38,15.0,-0.003284329058493185,-1.4218189403440554e-06
22.381,15.0,-0.003284329058493185,-1.2386853652353945e-06
22.382,15.0,-0.003284329058493185,-6.941579782079169e-07
22.383,15.0,-0.003284329058493185,7.413413801916386e-08
22.384,15.0,-0.003284329058493185,8.505011408898585e-07
22.385,15.0,-0.003284329058493185,1.4002638393891426e-06
22.386,15.0,-0.003284329058493185,1.5438544182687356e-06
22.387,15.0,-0.003284329058493185,1.2210138209253278e-06
22.388,15.0,-0.003284329058493185,5.194839968436212e-07
22.389,15.0,-0.003284329058493185,-3.467390976063088e-07
22.39,15.0,-0.003284329058493185,-1.1057207530466288e-06
22.391,15.0,-0.003284329058493185,-1.5193610925334968e-06
22.392,15.0,-0.003284329058493185,-1.4646278034984612e-06
22.393,15.0,-0.003284329058493185,-9.732712077421863e-07
22.394,15.0,-0.003284329058493185,-2.1533437260530884e-07
22.395,15.0,-0.003284329058493185,5.655607707710525e-07
22.396,15.0,-0.003284329058493185,1.1381696100669078e-06
